id,interested_in_new_language,dropped_out_school,age_scaled,height_scaled,sex_female,sex_male,sex_non-binary,sex_prefer not to say,orientation_bisexual,orientation_homosexual,orientation_straight,body_type_athletic,body_type_average,body_type_curvy,body_type_muscular,body_type_plus-size,body_type_prefer not to say,body_type_slim,drink_never,drink_occasionally,drink_prefer not to say,drink_regularly,drink_socially,smoke_former smoker,smoke_never,smoke_occasionally,smoke_prefer not to say,smoke_regularly,job_finance_accounting,job_other,job_art_creative,job_unemployed,job_engineering_architecture,job_healthcare_medical,job_information_technology_it,job_education_training,job_business_management,job_hospitality_tourism,job_government_legal,job_student,job_prefer_not_to_say,job_skilled_trades_labor,edu_bachelor's_degree,edu_college_diploma___associate_degree,edu_master's_degree,edu_high_school,edu_prefer_not_to_say,edu_doctorate___phd,edu_other,interest_travel,interest_movies_tv,interest_music,interest_nature_outdoors,interest_cooking_food,interest_fitness_sports,interest_reading,interest_gaming,interest_art_design,interest_volunteering,lang_vietnamese,lang_english,lang_french,lang_spanish,lang_german,lang_japanese,lang_korean,lang_russian,lang_mandarin,lang_italian,lang_hindi,lang_arabic,lang_portuguese,lang_urdu,lang_marathi,pet_dog,pet_cat,pet_fish,pet_bird,pet_hamster,pet_rabbit,pet_reptile,pet_horse,pet_other,bio_tfidf_0,bio_tfidf_1,bio_tfidf_2,bio_tfidf_3,bio_tfidf_4,bio_tfidf_5,bio_tfidf_6,bio_tfidf_7,bio_tfidf_8,bio_tfidf_9,bio_tfidf_10,bio_tfidf_11,bio_tfidf_12,bio_tfidf_13,bio_tfidf_14,bio_tfidf_15,bio_tfidf_16,bio_tfidf_17,bio_tfidf_18,bio_tfidf_19,bio_tfidf_20,bio_tfidf_21,bio_tfidf_22,bio_tfidf_23,bio_tfidf_24,bio_tfidf_25,bio_tfidf_26,bio_tfidf_27,bio_tfidf_28,bio_tfidf_29,bio_tfidf_30,bio_tfidf_31,bio_tfidf_32,bio_tfidf_33,bio_tfidf_34,bio_tfidf_35,bio_tfidf_36,bio_tfidf_37,bio_tfidf_38,bio_tfidf_39,bio_tfidf_40,bio_tfidf_41,bio_tfidf_42,bio_tfidf_43,bio_tfidf_44,bio_tfidf_45,bio_tfidf_46,bio_tfidf_47,bio_tfidf_48,bio_tfidf_49,bio_tfidf_50,bio_tfidf_51,bio_tfidf_52,bio_tfidf_53,bio_tfidf_54,bio_tfidf_55,bio_tfidf_56,bio_tfidf_57,bio_tfidf_58,bio_tfidf_59,bio_tfidf_60,bio_tfidf_61,bio_tfidf_62,bio_tfidf_63,bio_tfidf_64,bio_tfidf_65,bio_tfidf_66,bio_tfidf_67,bio_tfidf_68,bio_tfidf_69,bio_tfidf_70,bio_tfidf_71,bio_tfidf_72,bio_tfidf_73,bio_tfidf_74,bio_tfidf_75,bio_tfidf_76,bio_tfidf_77,bio_tfidf_78,bio_tfidf_79,bio_tfidf_80,bio_tfidf_81,bio_tfidf_82,bio_tfidf_83,bio_tfidf_84,bio_tfidf_85,bio_tfidf_86,bio_tfidf_87,bio_tfidf_88,bio_tfidf_89,bio_tfidf_90,bio_tfidf_91,bio_tfidf_92,bio_tfidf_93,bio_tfidf_94,bio_tfidf_95,bio_tfidf_96,bio_tfidf_97,bio_tfidf_98,bio_tfidf_99,loc_pref_is_everywhere,location_preference_km_scaled,latitude_scaled,longitude_scaled
11,0,0,0.6730769230769231,0.4642857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039054344957227,0.41572581491140087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33965807331731473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752355202413137,0.0,0.32484823150875797,0.0,0.0,0.0,0.0,0.0,0.0,0.3168307402234923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752355202413137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3632278130376514,0.0,0.0,0,0.4,0.594132866124351,0.025404931621409332
12,1,0,0.11538461538461542,0.357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25472361541032823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29549522903034847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144411393515134,0.0,0.0,0.0,0.0,0.20840232191165112,0.0,0.0,0.0,0.0,0.0,0.0,0.30212745024266746,0.18090713027615732,0.0,0.0,0.0,0.0,0.0,0.2886529067817493,0.0,0.0,0.0,0.0,0.0,0.0,0.22106062796289072,0.0,0.0,0.0,0.0,0.27095901013389684,0.0,0.34663579990378107,0.0,0.0,0.3114268185754696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901693230985225,0.0,0.27301454417446047,0.0,0.0,0.0,0.0,0,0.2,0.5349785802569151,0.5276055370696042
13,0,0,0.21153846153846162,0.642857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149175020948851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36047560953079133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35553804587354704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3497951337598635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34054382464353755,0.3616042546590359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247786491957309,1,0.0,0.6440687099577076,0.7369497868311328
14,0,0,0.2884615384615385,0.357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038897615354946,0.0,0.0,0.0,0.22772819337599473,0.0,0.0,0.0,0.0,0.0,0.20150006031318748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4027093178169375,0.23266046433396098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22485351704686912,0.0,0.15446025324374804,0.0,0.0,0.5527746294339241,0.0,0.0,0.0,0.0,0.0,0.0,0.20118906071871204,0.0,0.0,0.3774873939490071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895581348798782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.4045392175974456,0.8120633146537841
15,0,0,0.4230769230769231,0.357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34110560708092214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23717337155758902,0.0,0.0,0.0,0.0,0.0,0.0,0.16839651760277116,0.23036468166940072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17858517150936248,0.0,0.0,0.0,0.0,0.0,0.15801698637622755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263432071116375,0.0,0.21759325119470355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157773099507872,0.18024080768675027,0.0,0.0,0.0,0.0,0.0,0.40276337557925473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20678771690452605,0.0,0.0,0.1949021470944737,0.1463380578044916,0.0,0.0,0.0,0.0,0.20727804147467213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.30180487723979255,0.7645245428464307
16,0,0,0.38461538461538464,0.642857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2812333740723768,0.10934531419029749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607249920596719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662009525909088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815945423798951,0.0,0.09538343755322218,0.0,0.0,0.0,0.0,0.11352694885707051,0.0,0.12894123949976574,0.0,0.13314909531935853,0.12874240035308562,0.0,0.0,0.10028544934738069,0.0,0.0,0.0,0.0,0.27447380788989817,0.0,0.0,0.0,0.0,0.1938407202868518,0.0,0.19973461258924893,0.30200225747079923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26016025647991964,0.0,0.0,0.0,0.0,0.12169127297593028,0.0,0.0,0.0,0.2543749041349115,0.0,0.0,0.0,0.0,0.0,0.11867204664615505,0.12569261366704879,0.10418110390819403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12119860225176005,0.2289504473813929,0.0,0.0,0.11393050864587881,0.3203680100717756,0.2713494262177465,0.0,0.0,0.0,0.20984767954535893,0.0,0,0.85,0.5174210489963151,0.4324621850790322
17,1,0,0.23076923076923078,0.5357142857142858,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11184574987342677,0.0,0.0,0.0,0.0,0.0,0.13723863727610192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11071105855481685,0.0,0.0,0.13997376606513773,0.0,0.0,0.15628067762851286,0.15129393977341074,0.154316900908058,0.20519029730282248,0.1171132459221091,0.0,0.0,0.0,0.0,0.2402109569086661,0.2072499304275049,0.13544807867461833,0.13824540714282257,0.0,0.0,0.0,0.15360151001449127,0.0,0.3451672999102571,0.2392995067668902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31773565416135513,0.12010547845433305,0.0,0.0,0.0,0.1446010658994978,0.0,0.0,0.0,0.0,0.0,0.11819898515320641,0.0,0.097064780044723,0.0,0.0,0.15528834285915458,0.0,0.0,0.0,0.0,0.29156850701089654,0.15480006541020666,0.13674337182345406,0.0,0.0,0.1499628343418878,0.0,0.0,0.0,0.15062358723221692,0.0,0.1593925389325343,0.09748361912339143,0.0,0.09596611413239739,0.0,0.0,0.0,0.12621781217472164,0.0,0.12740948843686592,0.1618723959406614,0.0,0.0,0.0,0.0,0.11232689905429614,1,0.0,0.5227567867794178,0.7376267918106407
18,0,0,0.15384615384615385,0.357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2148433836683441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19906371849556512,0.0,0.0,0.0,0.39812743699113023,0.0,0.18452117581581973,0.0,0.0,0.0,0.14590571050757625,0.0,0.0,0.1618424028817903,0.22479975635095598,0.1774870661340528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927037938879771,0.0,0.0,0.0,0.20761179264616958,0.0,0.23285751560500031,0.0,0.0,0.0,0.0,0.0,0.0,0.4518678220499303,0.0,0.0,0.0,0.0,0.2056444338504194,0.0,0.0,0.0,0.0,0.0,0.16809670960806988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18177021087848505,0.0,0.0,0.0,0.0,0.0,0.0,0.18119542863523141,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.7005893460956472,0.6629276861231119
19,0,0,0.8269230769230771,0.4999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892377001725505,0.0,0.0,0.0,0.0,0.0,0.4616045235755438,0.0,0.0,0.0,0.0,0.3259974203930066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35291760217363133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823055672815888,0.0,0.0,0.0,0.27054727931283423,0.0,0.0,0.43039138866155835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0.4900332515375716,0.6755240462974257
20,0,0,0.13461538461538464,0.642857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.43166058374174826,0.0,0.0,0.0,0.4301454120747236,0.46902288311205537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405249652486067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632486967329413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0.42187636279925655,0.7631685389260952
21,0,1,0.13461538461538464,0.607142857142857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12257984941524866,0.0,0.0,0.0,0.14090573308977702,0.0,0.0,0.0,0.0,0.0,0.2895432232074779,0.0,0.0,0.2630399219553308,0.1040245933952339,0.10376210000688317,0.0,0.0,0.0,0.0,0.0,0.0,0.28999366604421123,0.0,0.0,0.0,0.0,0.0,0.11726442261004483,0.11285163129901654,0.09736646919168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459242009893893,0.11242343003513232,0.0,0.0,0.1371676118264399,0.3439203259358214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223909354648648,0.0,0.0,0.0,0.14070074440748442,0.0,0.11908888642899451,0.11762322486925524,0.0,0.0,0.09721619165634303,0.0,0.0,0.2736074717996854,0.11472019788968964,0.13642009286816856,0.0,0.0,0.0,0.0,0.0,0.27395904062868615,0.29090163299051475,0.12848466846141635,0.14731583632409412,0.0,0.0,0.0,0.0,0.0,0.0,0.12741788290572928,0.0,0.09159603362464136,0.0,0.0,0.0,0.0,0.0,0.0,0.12772000974188716,0.0,0.0,0.11263700202139011,0.0,0.1315199609776654,0.0,0.0,0,0.2,0.37292453764800015,0.7011240054816028
22,1,0,0.15384615384615385,0.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13145175416583943,0.0,0.0,0.0,0.15994728798863816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16451047185327852,0.0,0.12978981977890205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057956850747757,0.13764261610243084,0.0,0.0,0.0,0.14667906948707773,0.0,0.24357981359393974,0.0,0.0,0.18080591081127995,0.0,0.0,0.0,0.0,0.1622693651041263,0.0,0.0,0.0,0.0,0.0,0.19243838131966878,0.3311108046868416,0.0,0.0,0.0,0.0,0.1559148069254386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12160193359454903,0.138918680026683,0.17373946751033031,0.22815950751887576,0.14349665058932967,0.0,0.0,0.15521278787155118,0.0,0.17834668880210455,0.0,0.0,0.0,0.16071380554993572,0.0,0.0,0.0,0.14608638364671409,0.0,0.18338197257739375,0.17702715376161499,0.0,0.0,0.11457201324776423,0.3004375019866387,0.22557699434191816,0.0,0.0,0.0,0.29668633517353815,0.0,0.0,0.0,0.0,0.0,0.0,0.14712787382465467,0.0,0,0.3,0.5660669083539211,0.5375270289454761
23,0,0,0.07692307692307693,0.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.580537832822494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3583196974008595,0.0,0.0,0.0,0.0,0.0,0.0,0.7311517073195676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.19209036276225078,0.7570750715616441
24,0,0,0.13461538461538464,0.5357142857142858,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31157165892628746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508597734723699,0.0,0.0,0.0,0.0,0.0,0.0,0.38906096107013705,0.0,0.0,0.0,0.0,0.0,0.19427932429513764,0.0,0.0,0.3118347913449466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470981768188294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716614720258459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2743459716210251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.5138519590539836,0.12438885237639852
25,0,0,0.0961538461538462,0.392857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040416336442837,0.23291528238360995,0.0,0.0,0.0,0.0,0.0,0.0,0.26937966960456694,0.0,0.0,0.0,0.0,0.0,0.0,0.5491760628453966,0.0,0.0,0.0,0.0,0.0,0.162819630996987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23507460482075074,0.0,0.19304281488923913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118145517157428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19085778381781993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768239066251786,0.0,0.0,0.0,0.22339617697819736,0,0.2,0.7296630193514027,0.30109561255392236
26,1,0,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467310237833889,0.0,0.0,0.2647520698415593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24534385557983449,0.2800621244930994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21882714265015385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799131414682903,0.2872176857052731,0.0,0.0,0.35809621642641687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23211864976281552,0.0,0.0,0.0,0.0,0.28451307748889254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365078849240693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0.6765542078675963,0.6396587415999591
